2	Port 1: NDI 8700340  s/n:34802401	15760	1	OK	0.6466001	-0.0774744	-0.7487338	-0.1237084	93.307	13.952	-786.085	0.2574529	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15760	1	OK	0.0534260	-0.0119500	-0.0568941	-0.9968781	188.059	49.279	-779.357	0.7831417	0
2	Port 1: NDI 8700340  s/n:34802401	15763	1	OK	0.6459780	-0.0775324	-0.7492269	-0.1239363	93.315	14.002	-786.141	0.2627243	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15763	1	OK	0.0533246	-0.0118379	-0.0569670	-0.9968807	188.068	49.277	-779.369	0.7825297	0
2	Port 1: NDI 8700340  s/n:34802401	15766	1	OK	0.6486219	-0.0767453	-0.7469691	-0.1242452	93.352	14.250	-787.611	0.2638288	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15766	1	OK	0.0534004	-0.0121774	-0.0570748	-0.9968664	188.071	49.268	-779.361	0.7784535	0
2	Port 1: NDI 8700340  s/n:34802401	15769	1	OK	0.6499137	-0.0766568	-0.7459738	-0.1235275	93.407	14.468	-788.497	0.2572910	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15769	1	OK	0.0533302	-0.0120628	-0.0571144	-0.9968693	188.076	49.268	-779.382	0.7764580	0
2	Port 1: NDI 8700340  s/n:34802401	15772	1	OK	0.6501638	-0.0764332	-0.7458581	-0.1230475	93.423	14.574	-788.973	0.2594219	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15772	1	OK	0.0532800	-0.0118540	-0.0572529	-0.9968665	188.082	49.275	-779.401	0.7751039	0
2	Port 1: NDI 8700340  s/n:34802401	15775	1	OK	0.6523757	-0.0750697	-0.7441959	-0.1222416	93.456	14.941	-790.276	0.2598553	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15775	1	OK	0.0533523	-0.0118623	-0.0571280	-0.9968697	188.075	49.265	-779.396	0.7951629	0
2	Port 1: NDI 8700340  s/n:34802401	15778	1	OK	0.6538999	-0.0741540	-0.7430631	-0.1215458	93.509	15.218	-791.301	0.2501604	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15778	1	OK	0.0533125	-0.0118397	-0.0572133	-0.9968672	188.085	49.242	-779.377	0.7768310	0
2	Port 1: NDI 8700340  s/n:34802401	15781	1	OK	0.6534215	-0.0751332	-0.7435530	-0.1205169	93.491	15.187	-791.322	0.2543379	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15781	1	OK	0.0532823	-0.0114008	-0.0571156	-0.9968795	188.076	49.233	-779.402	0.7691401	0
2	Port 1: NDI 8700340  s/n:34802401	15784	1	OK	0.6533929	-0.0772299	-0.7436323	-0.1188453	93.475	15.179	-791.259	0.2574040	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15784	1	OK	0.0532922	-0.0116803	-0.0572522	-0.9968679	188.076	49.248	-779.398	0.7832397	0
2	Port 1: NDI 8700340  s/n:34802401	15787	1	OK	0.6549773	-0.0766935	-0.7423237	-0.1186524	93.518	15.443	-791.927	0.2535239	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15787	1	OK	0.0533449	-0.0117624	-0.0571449	-0.9968703	188.082	49.261	-779.379	0.7740278	0
